,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
78,2104.949951171875,2150.0,2072.10009765625,2078.949951171875,2078.949951171875,6054481,2394.5699951171873,2465.47998046875,2338.980029296875,2400.7099853515624,2400.7099853515624,5037551.0,bullish
79,182.89999389648438,184.6999969482422,182.0500030517578,181.6999969482422,173.87454223632812,14622727,221.97999877929686,223.6700012207031,219.35,220.91000061035157,211.3958526611328,14615059.0,bullish
80,1407.949951171875,1472.0,1449.0,1434.4000244140625,1434.4000244140625,2682471,1599.17998046875,1659.8,1583.4900146484374,1624.8199951171875,1624.8199951171875,2103440.4,bullish
81,2095.449951171875,2119.0,2127.0,2099.800048828125,2099.800048828125,1137686,2419.6599853515627,2461.289990234375,2370.750048828125,2410.7300048828124,2410.7300048828124,3374910.6,bullish
82,2136.0,2179.449951171875,2091.0,2156.550048828125,2156.550048828125,2521671,2439.2599853515626,2488.039990234375,2406.4900390625,2450.710009765625,2450.710009765625,3343778.0,bearish
83,71.75,74.75,72.69999694824219,73.05000305175781,72.36785125732422,69842825,85.53000030517578,86.96999969482422,84.35000152587891,85.44000091552735,84.64214477539062,33634649.2,bullish
84,32.150001525878906,32.900001525878906,32.0,32.400001525878906,32.21021270751953,17476042,38.48000030517578,39.560000610351565,37.88999977111816,38.69000015258789,38.463365936279295,33640358.4,bearish
85,2095.0,2134.89990234375,2103.050048828125,2109.949951171875,2109.949951171875,866370,2509.07998046875,2560.089990234375,2474.1200439453123,2516.9599853515624,2516.9599853515624,3160670.6,bullish
86,251.0,270.5,255.0,261.54998779296875,261.2021789550781,13432946,296.2200012207031,304.0799987792969,293.9200012207031,299.48999938964846,299.09174194335935,6398165.4,bearish
87,2109.949951171875,2215.0,2167.0,2197.14990234375,2197.14990234375,3460814,2540.269970703125,2593.089990234375,2505.01005859375,2548.469970703125,2548.469970703125,3061665.6,bearish
88,791.9000244140625,799.4500122070312,780.0999755859375,794.25,794.25,184931,938.9699951171875,952.1900024414062,926.0800048828125,937.8199951171875,937.8199951171875,119681.8,bearish
89,636.9000244140625,676.3499755859375,649.6500244140625,669.0,669.0,7345604,747.5300048828125,766.0900024414062,742.05,758.2400146484375,758.2400146484375,2479002.4,bearish
90,53.400001525878906,53.79999923706055,51.79999923706055,52.04999923706055,51.263492584228516,24123697,63.140000915527345,63.94000015258789,62.54000015258789,63.0,62.048031616210935,18939474.6,bullish
91,297.0,319.79998779296875,302.0,307.5,298.3919677734375,56941773,326.19000854492185,337.2199951171875,322.55,331.9699951171875,322.13718566894534,32965145.0,bullish
92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
93,4316.0,4365.35009765625,4335.0498046875,4347.0,4331.51806640625,243547,5139.92001953125,5189.20009765625,5079.669921875,5125.1298828125,5106.87646484375,277882.6,bearish
94,2245.0,2369.89990234375,2320.0,2348.75,2348.75,2953417,2676.789990234375,2750.45,2574.230029296875,2628.6,2628.6,2795568.8,bullish
95,82.9000015258789,86.3499984741211,83.69999694824219,84.3499984741211,83.56232452392578,46010669,96.03000183105469,99.38999938964844,94.86999816894532,97.28000030517578,96.37158203125,59342473.2,bullish
96,2367.0,2442.0,2400.0,2427.60009765625,2427.60009765625,2029006,2660.369970703125,2743.85,2588.22001953125,2661.52001953125,2661.52001953125,2709015.2,bullish
97,426.0,434.45001220703125,429.04998779296875,428.6499938964844,409.3124084472656,12604406,488.1199951171875,496.57000122070315,483.4300048828125,493.0299987792969,470.788037109375,10581818.4,bullish
98,426.0,434.45001220703125,429.04998779296875,428.6499938964844,409.3124084472656,12604406,488.1199951171875,496.57000122070315,483.4300048828125,493.0299987792969,470.788037109375,10581818.4,bullish
99,322.8999938964844,325.6499938964844,312.6000061035156,314.95001220703125,312.84161376953125,27456415,375.6299987792969,378.7699951171875,368.5199951171875,373.0300048828125,370.53278198242185,23197559.4,bullish
100,166.0,167.10000610351562,160.3000030517578,163.64999389648438,158.69363403320312,36182162,196.57000122070312,199.69000244140625,192.73999938964843,196.25999755859374,190.31600646972657,42888286.4,bearish
101,322.8999938964844,325.6499938964844,312.6000061035156,314.95001220703125,312.84161376953125,27456415,375.6299987792969,378.7699951171875,368.5199951171875,373.0300048828125,370.53278198242185,23197559.4,bullish
102,912.9500122070312,912.9500122070312,884.6500244140625,889.7000122070312,885.8968505859375,1435565,1078.5400024414062,1087.1900024414062,1054.6599975585937,1066.3,1061.7419311523438,1568239.4,bullish
103,862.6500244140625,884.0,815.8499755859375,830.2000122070312,830.2000122070312,840525,988.3800048828125,1018.7199951171875,973.7199951171875,986.9200073242188,986.9200073242188,470437.8,bearish
104,141.8000030517578,141.8000030517578,137.5,140.25,135.83963012695312,4785040,167.43999938964845,169.46999816894532,164.28000183105468,166.3,161.07044677734376,10070512.6,bearish
105,92.1500015258789,92.94999694824219,87.0,90.0,90.0,30327902,109.37000122070313,111.85999908447266,107.2300018310547,109.86999969482422,109.86999969482422,56203890.2,bearish
106,2945.0,2949.85009765625,2650.0,2779.64990234375,2764.565185546875,39887,3507.35,3572.630029296875,3432.960009765625,3479.339990234375,3460.458251953125,19391.2,bearish
107,229.3000030517578,237.5,237.1999969482422,235.5500030517578,229.78530883789062,38931640,265.3800018310547,269.85999755859376,262.68999633789065,267.7199981689453,261.1680023193359,21152610.8,bullish
108,4165.0,4185.0,4085.75,4175.64990234375,4145.4365234375,31068,4786.47998046875,4864.750048828125,4695.27001953125,4828.280029296875,4793.3443359375,51766.0,bullish
